seed,repeat,small_block_size,linear_id,primary_group,mean_one_step_delta_loss,median_one_step_delta_loss,max_one_step_delta_loss,probability_one_step_positive,mean_gradient_at_eps,max_gradient_at_eps,mean_candidate_post_step_weight,n_checkpoints,robustly_harmful
0,0,1000,988600,random_unseen_control,5.861123402913412e-07,1.1920928955078125e-07,4.589557647705078e-06,0.0,2.820439264420808e-05,3.801242564804852e-05,0.00038906346210509923,6,False
0,0,1000,992002,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-2.704043064719978e-06,3.8339840102707967e-07,1.0000000116860974e-07,6,False
0,0,1000,992501,random_unseen_control,-2.483526865641276e-07,0.0,1.7881393432617188e-07,0.0,-1.9811687063035304e-05,7.364986231550574e-06,4.1743950935331973e-05,6,False
0,0,1000,1004639,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-0.00011737718280831662,-9.309682354796678e-05,1.0000000116860974e-07,6,False
0,0,1000,1004934,large_top_signal,7.530053456624349e-06,3.337860107421875e-06,1.9252300262451172e-05,0.3333333333333333,0.0006770429160193695,0.0010551819577813148,0.00673940513903896,6,False
0,0,1000,1005285,random_unseen_control,1.3609727223714192e-06,5.364418029785156e-07,5.245208740234375e-06,0.0,6.988508782039086e-05,7.42456250009127e-05,0.0008355485065543178,6,False
0,0,1000,1009968,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-0.00014324119789913917,-0.00014217621355783194,1.0000000116860974e-07,6,False
0,0,1000,1015902,random_unseen_control,3.6756197611490887e-07,8.940696716308594e-08,3.3974647521972656e-06,0.0,1.7666412986727664e-05,2.2928772523300722e-05,0.00022308241616642022,6,False
0,0,1000,1019584,random_unseen_control,6.357828776041666e-07,2.9802322387695312e-08,3.874301910400391e-06,0.0,1.6547612479674474e-05,1.8048351194011047e-05,0.0002001606734308344,6,False
0,0,1000,1024319,large_only_random,6.387631098429362e-06,0.0,2.9921531677246094e-05,0.16666666666666666,5.854363159111623e-05,0.0002260128821944818,0.0011855050683540942,6,False
0,0,1000,1028448,random_unseen_control,1.4901161193847656e-07,-1.4901161193847656e-07,2.2649765014648438e-06,0.0,4.157988845084522e-06,8.752502253628336e-06,6.313557176085283e-05,6,False
0,0,1000,1040009,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-1.041097099611458e-05,-9.258426871383563e-06,1.0000000116860974e-07,6,False
0,0,1000,1049761,large_top_signal,2.1855036417643228e-06,2.2649765014648438e-06,6.496906280517578e-06,0.0,7.773431207169779e-05,0.00012506989878602326,0.0006967781810089946,6,False
0,0,1000,1059249,large_only_random,-1.9868214925130207e-08,0.0,0.0,0.0,3.282262938834416e-05,9.733402112033218e-05,0.0005753678861353251,6,False
0,0,1000,1069717,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-6.851506668681395e-06,-5.021873676014366e-06,1.0000000116860974e-07,6,False
0,0,1000,1072126,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-8.236433617033374e-05,-8.081269334070385e-05,1.0000000116860974e-07,6,False
0,0,1000,1080922,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-4.027694618950287e-05,-3.715199636644684e-05,1.0000000116860974e-07,6,False
0,0,1000,1081487,random_unseen_control,1.0530153910319011e-06,3.2782554626464844e-07,6.079673767089844e-06,0.0,0.00012710487135336734,0.00015034973330330104,0.0016421345740376125,6,False
0,0,1000,1120595,large_only_random,7.251898447672526e-07,0.0,4.351139068603516e-06,0.0,0.00013611262814568667,0.00017552160716149956,0.001798135344743675,6,False
0,0,1000,1206730,large_final_missed,-1.986821492513021e-07,0.0,9.5367431640625e-07,0.0,1.6385929484385997e-06,6.487926293630153e-05,0.0004205980217939498,6,False
0,0,1000,1224957,large_final_missed,3.8743019104003906e-07,4.470348358154297e-07,8.344650268554688e-07,0.0,0.00017645228460120657,0.0001788571971701458,0.0020770232319288575,6,False
0,0,1000,1224963,large_top_signal,4.967053731282552e-08,2.9802322387695312e-08,4.172325134277344e-07,0.0,6.651439616689458e-05,6.95628477842547e-05,0.0007713242689781907,6,False
0,0,1000,1241406,large_top_signal,3.7749608357747394e-07,5.960464477539063e-08,1.9073486328125e-06,0.0,4.31745597779809e-05,9.359477553516626e-05,0.00074519918131107,6,False
0,0,1000,1258590,large_top_signal,6.963809331258138e-06,2.086162567138672e-07,2.3484230041503906e-05,0.3333333333333333,0.00015331535178120248,0.0002721681375987828,0.0022282086355159456,6,False
0,0,1000,1259200,large_final_missed,6.854534149169922e-07,-2.086162567138672e-07,6.4373016357421875e-06,0.0,7.4435897658986505e-06,1.4802614714426454e-05,7.652834076665727e-05,6,False
0,0,1000,1308626,large_only_random,0.0,0.0,0.0,0.0,-7.470511718565831e-06,-6.139225206425181e-06,1.0000000116860974e-07,6,False
0,0,1000,1326123,large_top_signal,5.265076955159505e-06,4.112720489501953e-06,1.5854835510253906e-05,0.16666666666666666,0.00038309778392431326,0.0005251786787994206,0.0053560242327215235,6,False
0,0,1000,1342013,large_final_missed,1.9768873850504556e-06,1.4901161193847656e-07,1.1086463928222656e-05,0.16666666666666666,6.867674013240806e-05,0.00014739106700289994,0.0010251986997846056,6,False
0,0,1000,1342781,large_final_missed,2.7815500895182293e-07,2.980232238769531e-07,4.76837158203125e-07,0.0,0.00011774347634248745,0.00017586277681402862,0.0015988857726618733,6,False
0,0,1000,1343337,large_final_missed,-8.940696716308594e-08,8.940696716308594e-08,2.2649765014648438e-06,0.0,9.629805936128832e-05,0.00012471531226765364,0.0012387307917324601,6,False
0,0,1000,1351781,large_top_signal,5.960464477539063e-08,5.960464477539063e-08,1.7881393432617188e-07,0.0,7.671577562481009e-05,9.09930095076561e-05,0.0009529855110734786,6,False
0,0,1000,1370190,large_only_random,0.0,0.0,5.960464477539063e-08,0.0,-3.430014597446037e-05,-3.395311796339229e-05,1.0000000116860974e-07,6,False
0,0,1000,1383476,large_only_random,-9.934107462565104e-09,0.0,5.960464477539063e-08,0.0,-3.17740975030271e-05,2.90221087198006e-05,0.00015738543829021032,6,False
0,0,1000,1403020,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-4.8480972206258834e-05,-4.699197597801685e-05,1.0000000116860974e-07,6,False
0,0,1000,1459429,large_final_missed,0.0,0.0,1.1920928955078125e-07,0.0,4.165863879279641e-05,5.836990021634847e-05,0.000612081289116162,6,False
0,0,1000,1471346,large_only_random,-2.086162567138672e-07,0.0,0.0,0.0,-6.02527961746091e-07,1.2755646821460687e-05,2.8507215371102273e-05,6,False
0,0,1000,1489043,large_top_signal,-1.3907750447591147e-07,5.960464477539063e-08,1.9669532775878906e-06,0.0,9.099891637257922e-05,9.705497359391302e-05,0.0010430009641465194,6,False
0,0,1000,1520660,large_final_missed,2.215305964152018e-06,3.2186508178710938e-06,5.0067901611328125e-06,0.0,0.00023808234982425347,0.0002391697489656508,0.0028146011754870415,6,False
0,0,1000,1550229,large_only_random,3.9736429850260414e-08,0.0,1.7881393432617188e-07,0.0,3.092796032433398e-05,3.169710544170812e-05,0.00036389596655439505,6,False
0,0,1000,1598510,large_top_signal,-1.986821492513021e-07,5.960464477539063e-08,5.364418029785156e-07,0.0,9.869295657457162e-05,0.00010481006029294804,0.0011716672693431462,6,False
0,0,1000,1669088,large_top_signal,7.549921671549479e-07,0.0,3.4570693969726562e-06,0.0,8.859759206340338e-05,0.00028620276134461164,0.0015749962375733635,6,False
0,0,1000,1669400,large_only_random,1.3907750447591147e-07,0.0,4.76837158203125e-07,0.0,-3.487690628389828e-05,0.00019430008251219988,0.0008786662942317965,6,False
0,0,1000,1669962,large_top_signal,2.582867940266927e-07,0.0,1.1324882507324219e-06,0.0,-2.3148040781961754e-06,0.00018595052824821323,0.0008485604382949911,6,False
0,0,1000,1673541,large_only_random,4.967053731282552e-07,0.0,2.6226043701171875e-06,0.0,5.469524270059386e-05,5.748915282310918e-05,0.0006553856266637107,6,False
0,0,1000,1676525,large_final_missed,8.781750996907553e-06,1.1324882507324219e-05,1.7702579498291016e-05,0.6666666666666666,0.0001655651673596973,0.0002574410173110664,0.0021412371763235663,6,True
0,0,1000,1684892,large_top_signal,4.172325134277344e-07,2.384185791015625e-07,1.7285346984863281e-06,0.0,5.797472476842813e-05,0.00019968832202721387,0.0015018535969417712,6,False
0,0,1000,1693997,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-2.134355478726017e-05,-1.9057026293012314e-05,1.0000000116860974e-07,6,False
0,0,1000,1695163,large_top_signal,9.258588155110678e-06,1.2516975402832031e-05,1.4901161193847656e-05,0.6666666666666666,0.0007034445879980922,0.0007540672086179256,0.008207997675829878,6,True
0,0,1000,1718212,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-1.2589995094458573e-05,-1.1527112292242236e-05,1.0000000116860974e-07,6,False
0,0,1000,1730213,large_only_random,-5.960464477539062e-07,0.0,0.0,0.0,-7.447219347037996e-05,6.567655509570614e-05,0.00018624451025672784,6,False
0,0,1000,1732252,large_only_random,0.0,0.0,0.0,0.0,-6.04183872686311e-05,-5.9101308579556644e-05,1.0000000116860974e-07,6,False
0,0,1000,1758650,large_final_missed,9.12944475809733e-06,1.3709068298339844e-05,1.4483928680419922e-05,0.6666666666666666,0.00013279275178016783,0.00014431205636356026,0.0015096058123162948,6,True
0,0,1000,1776098,large_final_missed,3.4769376118977863e-07,1.7881393432617188e-07,2.086162567138672e-06,0.0,9.255370241589844e-05,9.792828495847061e-05,0.0010595675435318697,6,False
0,0,1000,1782262,large_final_missed,7.748603820800781e-07,1.0132789611816406e-06,1.3113021850585938e-06,0.0,0.0002508375934363964,0.0002558645501267165,0.0029697444406338036,6,False
0,0,1000,1782338,large_top_signal,1.7285346984863281e-06,2.4139881134033203e-06,4.410743713378906e-06,0.0,0.0003835937677649781,0.00039021798875182867,0.004553397962202628,6,False
0,0,1000,1792690,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-2.6517699249476816e-05,-1.4017336070537567e-05,1.0000000116860974e-07,6,False
0,0,1000,1798031,large_final_missed,-1.7881393432617188e-07,0.0,0.0,0.0,3.296852264611516e-05,4.191285916022025e-05,0.0004241404238752485,6,False
0,0,1000,1828476,large_only_random,-2.582867940266927e-07,0.0,5.364418029785156e-07,0.0,0.00010185730813342768,0.00010405095235910267,0.0012069399865085966,6,False
0,0,1000,1867971,large_top_signal,1.2914339701334636e-06,1.6987323760986328e-06,3.3974647521972656e-06,0.0,0.0001654527683664734,0.000181597177288495,0.0020034702683915384,6,False
0,0,1000,1872206,large_final_missed,-1.0132789611816406e-06,-5.364418029785156e-07,1.5497207641601562e-06,0.0,0.00010594627383397892,0.00012589672405738384,0.0012830555204897582,6,False
0,0,1000,1939131,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-7.469298240418236e-05,-6.716018106089905e-05,1.0000000116860974e-07,6,False
0,0,1000,1944994,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-6.57264996940891e-05,-6.353283970383927e-05,1.0000000116860974e-07,6,False
0,0,1000,1954735,large_final_missed,3.973642985026042e-07,0.0,1.9669532775878906e-06,0.0,6.75659860765639e-05,7.557377102784812e-05,0.000836042830263987,6,False
