run_id,use_cert_label,seed,epoch_idx,accuracy,loss,nonzero_weights,prob_mass_update,prob_mass_projected,attack__semi,attack__epsilon,attack__use_cert,attack__block_size,attack__epochs,attack__fine_tune_epochs,attack__keep_heuristic,attack__search_space_size,attack__do_synchronize,attack__loss_type,selector__accuracy_drop_selector_mode,selector__n_candidates_k_sample,selector__n_candidates_one_sample,selector__drop_mode,selector__acc_drop_threshold_k_samples,selector__loss_drop_threshold_k_samples,selector__k_samples_batch,selector__training_data_node_cap,selector__tau,selector__score_batch_size,selector__max_sampling_tries,selector__exclude_tried,selector__lp_hit_rate_detour,selector__lp_hit_rate_top_k,selector__lp_hit_rate_out_dir
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,22,0.6806324124336243,-0.3857940435409546,6147.0,707.7009887695312,707.3961181640625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,23,0.678260862827301,-0.38069552183151245,6106.0,729.05126953125,728.70263671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,24,0.6739130616188049,-0.3758317828178406,6072.0,749.7118530273438,749.3084716796875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,25,0.6707509756088257,-0.3715221881866455,6132.0,769.9144287109375,769.38134765625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,26,0.6691699624061584,-0.36737561225891113,6063.0,789.212890625,788.579833984375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,27,0.6675889492034912,-0.3634754419326782,5275.0,808.0219116210938,798.0402221679688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,28,0.6660078763961792,-0.3597431778907776,4985.0,818.7179565429688,797.9976806640625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,29,0.665217399597168,-0.3564283847808838,4893.0,819.4015502929688,797.9854736328125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,30,0.6632410883903503,-0.35347437858581543,4796.0,820.1321411132812,797.9721069335938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,31,0.6596838235855103,-0.35054340958595276,4676.0,820.8792724609375,797.9673461914062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,32,0.6581027507781982,-0.3472972810268402,4568.0,821.2753295898438,797.9846801757812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,33,0.656521737575531,-0.3440961241722107,4469.0,820.8623657226562,798.0347900390625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,34,0.6561264991760254,-0.3415415585041046,4360.0,820.8231201171875,798.0159301757812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,35,0.6549407243728638,-0.33898717164993286,4243.0,820.76806640625,798.0277099609375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,36,0.6537549495697021,-0.3369189500808716,4132.0,820.7979736328125,797.979248046875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,37,0.6529644131660461,-0.3347650170326233,4028.0,821.1400146484375,797.9879760742188,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,38,0.6490118503570557,-0.33237457275390625,3903.0,821.668212890625,797.9734497070312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,39,0.6490118503570557,-0.32952943444252014,3812.0,821.4533081054688,797.984619140625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,40,0.647826075553894,-0.32717207074165344,3717.0,820.9826049804688,798.0123291015625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,41,0.6474308371543884,-0.32517209649086,3630.0,821.173095703125,798.0240478515625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,42,0.6466403007507324,-0.32331913709640503,3534.0,821.0166015625,798.0009155273438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,43,0.6462450623512268,-0.3215300738811493,3458.0,821.2528686523438,798.0147705078125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,44,0.6450592875480652,-0.3198719024658203,3397.0,821.3175659179688,797.9981079101562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,45,0.6430829763412476,-0.31818556785583496,3317.0,821.5614624023438,797.9931640625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,46,0.6418972611427307,-0.31645888090133667,3245.0,821.5695190429688,797.9871215820312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,47,0.6415019631385803,-0.31477075815200806,3193.0,821.6495361328125,798.0170288085938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,48,0.6415019631385803,-0.3131757378578186,3141.0,821.869140625,797.9877319335938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,49,0.6395257115364075,-0.31162992119789124,3082.0,821.81982421875,797.9844970703125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,50,0.6379446387290955,-0.31012260913848877,3031.0,821.8165893554688,797.9979248046875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,51,0.6379446387290955,-0.30872711539268494,2969.0,821.6305541992188,798.0022583007812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,52,0.6375494003295898,-0.30743804574012756,2931.0,814.5775146484375,797.9927978515625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,53,0.6371541619300842,-0.3066624701023102,2902.0,811.459228515625,797.9923706054688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,54,0.6371541619300842,-0.30593618750572205,2882.0,809.6026611328125,797.998779296875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,55,0.6363636255264282,-0.3054134249687195,2851.0,808.3511962890625,798.0059814453125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,56,0.6359683871269226,-0.30498337745666504,2832.0,807.4171752929688,797.9978637695312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,57,0.6359683871269226,-0.304544061422348,2808.0,806.6947631835938,798.0176391601562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,58,0.6359683871269226,-0.3041319251060486,2792.0,806.146240234375,797.9978637695312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,59,0.635573148727417,-0.30368873476982117,2770.0,805.640869140625,797.991455078125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,60,0.635573148727417,-0.303332656621933,2762.0,805.2250366210938,798.0086669921875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,61,0.635573148727417,-0.3030238449573517,2743.0,804.8863525390625,798.0135498046875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,62,0.635573148727417,-0.3027724027633667,2732.0,804.59130859375,797.9989013671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,63,0.635573148727417,-0.30247360467910767,2718.0,804.3067626953125,798.0198364257812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,64,0.6351778507232666,-0.3022024631500244,2706.0,804.0806884765625,797.9886474609375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,65,0.6351778507232666,-0.30197611451148987,2693.0,803.8360595703125,798.0108642578125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,66,0.6351778507232666,-0.30170774459838867,2684.0,803.6618041992188,798.0038452148438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,67,0.6351778507232666,-0.30146175622940063,2673.0,803.4805908203125,797.9912719726562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,68,0.6351778507232666,-0.3012528717517853,2664.0,803.3047485351562,797.9937133789062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,69,0.6351778507232666,-0.3010581433773041,2655.0,803.164306640625,797.9989624023438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,70,0.6351778507232666,-0.3008457124233246,2648.0,803.0361938476562,797.9907836914062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,71,0.634782612323761,-0.30067500472068787,2634.0,802.902587890625,797.9964599609375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,72,0.634782612323761,-0.3005141615867615,2624.0,802.7913818359375,797.9920654296875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,73,0.634782612323761,-0.300353467464447,2618.0,802.67919921875,797.986083984375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,74,0.634782612323761,-0.300218790769577,2613.0,802.5641479492188,798.0075073242188,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,75,0.634782612323761,-0.300076961517334,2605.0,802.490234375,798.0118408203125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,76,0.634782612323761,-0.2999385893344879,2600.0,802.405517578125,798.0118408203125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,77,0.6343873739242554,-0.29980096220970154,2585.0,802.3211059570312,798.0157470703125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,78,0.6343873739242554,-0.29965922236442566,2577.0,802.238525390625,797.9989624023438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,79,0.6343873739242554,-0.2995072901248932,2568.0,802.1488037109375,798.0057983398438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,80,0.633992075920105,-0.2993444800376892,2564.0,802.0814819335938,798.0137939453125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779624137-accuracy_drop_selector_one_sample_endpoint-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpoint,1,81,0.633992075920105,-0.2992420196533203,2555.0,802.0217895507812,798.0145263671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpoint,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
