seed,candidate_set_size,scoring_mode,block_size,epsilon,use_cert,accuracy,runtime_seconds,status,error
3,2500,endpoint,10000,0.1,none,0.5454545617103577,23.207914957776666,ok,
3,2500,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5796791315078735,26.805151944980025,ok,
3,2500,endpoint,10000,0.2,none,0.46631017327308655,23.046322479844093,ok,
3,2500,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.540641725063324,27.03413785994053,ok,
3,5000,endpoint,1000,0.05,none,0.6358288526535034,20.68691573292017,ok,
3,5000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6272727251052856,22.19400902837515,ok,
3,5000,endpoint,1000,0.1,none,0.6208556294441223,21.212680926546454,ok,
3,5000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5930481553077698,22.61769188195467,ok,
3,5000,endpoint,1000,0.2,none,0.6053475737571716,21.160839987918735,ok,
3,5000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5887700319290161,23.23912551999092,ok,
3,5000,endpoint,2000,0.05,none,0.6192513108253479,21.53314846381545,ok,
3,5000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6155080199241638,23.17532461322844,ok,
3,5000,endpoint,2000,0.1,none,0.5748662948608398,21.509845467284322,ok,
3,5000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5716577768325806,22.861565738916397,ok,
3,5000,endpoint,2000,0.2,none,0.5379679203033447,22.022678811103106,ok,
3,5000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.540641725063324,24.05613292939961,ok,
3,5000,endpoint,4000,0.05,none,0.6101604104042053,21.949056258425117,ok,
3,5000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6139037609100342,23.895949453115463,ok,
3,5000,endpoint,4000,0.1,none,0.555080235004425,21.49294319935143,ok,
3,5000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5540106892585754,23.74129058048129,ok,
3,5000,endpoint,4000,0.2,none,0.47647058963775635,22.52987026423216,ok,
3,5000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5069518685340881,24.116970416158438,ok,
3,5000,endpoint,10000,0.05,none,0.606951892375946,23.112925820052624,ok,
3,5000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6144384741783142,27.425246680155396,ok,
3,5000,endpoint,10000,0.1,none,0.5454545617103577,23.25315877608955,ok,
3,5000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5604277849197388,27.901941280812025,ok,
3,5000,endpoint,10000,0.2,none,0.4679144322872162,23.422274189069867,ok,
3,5000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.4791443943977356,26.86855961754918,ok,
3,10000,endpoint,1000,0.05,none,0.6358288526535034,20.73870333097875,ok,
3,10000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.622459888458252,22.263336315751076,ok,
3,10000,endpoint,1000,0.1,none,0.6208556294441223,21.282120544463396,ok,
3,10000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5871657729148865,23.39220861531794,ok,
3,10000,endpoint,1000,0.2,none,0.6048128604888916,21.087520763278008,ok,
3,10000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.581283450126648,22.604876700788736,ok,
3,10000,endpoint,2000,0.05,none,0.6192513108253479,21.59230350330472,ok,
3,10000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.6128342151641846,23.567458735778928,ok,
3,10000,endpoint,2000,0.1,none,0.5775400996208191,21.15487814694643,ok,
3,10000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5566844940185547,23.80526644177735,ok,
3,10000,endpoint,2000,0.2,none,0.5352941155433655,21.56360761076212,ok,
3,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5069518685340881,23.361983532086015,ok,
3,10000,endpoint,4000,0.05,none,0.6096256971359253,22.024082159623504,ok,
3,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.6139037609100342,24.223564475774765,ok,
3,10000,endpoint,4000,0.1,none,0.555080235004425,22.292971784248948,ok,
3,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5598930716514587,23.96797290071845,ok,
3,10000,endpoint,4000,0.2,none,0.4737967848777771,21.696088172495365,ok,
3,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.47754010558128357,23.861500000581145,ok,
3,10000,endpoint,10000,0.05,none,0.606951892375946,23.078295877203345,ok,
3,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.6139037609100342,28.074144007638097,ok,
3,10000,endpoint,10000,0.1,none,0.5454545617103577,22.787600150331855,ok,
3,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5529412031173706,27.054298428818583,ok,
3,10000,endpoint,10000,0.2,none,0.46631017327308655,23.20501014776528,ok,
3,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.46577540040016174,26.828504372388124,ok,
4,2500,endpoint,1000,0.05,none,0.6026737689971924,20.745229929685593,ok,
4,2500,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.6026737689971924,22.840867292135954,ok,
4,2500,endpoint,1000,0.1,none,0.5796791315078735,20.794568767771125,ok,
4,2500,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5807486772537231,22.52855501137674,ok,
