candidate_set_size,shared_cand_set_size,label_mode,ordering,k,victim_accuracy_drop_mean,victim_accuracy_drop_std,n_seeds
2500,10000,subset_accuracy_drop,selector_score_desc,6650,0.07304813861846923,0.03343977847499082,5
2500,10000,subset_accuracy_drop,selector_score_desc,6660,0.07326202392578125,0.032949580457343704,5
2500,10000,subset_accuracy_drop,selector_score_desc,6670,0.07336896657943726,0.03298515600852293,5
2500,10000,subset_accuracy_drop,selector_score_desc,6680,0.07368984222412109,0.03310198147191585,5
2500,10000,subset_accuracy_drop,selector_score_desc,6690,0.07422460317611694,0.032900503363268004,5
2500,10000,subset_accuracy_drop,selector_score_desc,6700,0.07433154582977294,0.03277772924519945,5
2500,10000,subset_accuracy_drop,selector_score_desc,6710,0.07401069402694702,0.03282698027724374,5
2500,10000,subset_accuracy_drop,selector_score_desc,6720,0.0748663067817688,0.032949614798649295,5
2500,10000,subset_accuracy_drop,selector_score_desc,6730,0.07454544305801392,0.03239291749413729,5
2500,10000,subset_accuracy_drop,selector_score_desc,6740,0.07411764860153199,0.032328835565110826,5
2500,10000,subset_accuracy_drop,selector_score_desc,6750,0.07508020401000977,0.0321136185682546,5
2500,10000,subset_accuracy_drop,selector_score_desc,6760,0.07593581676483155,0.03255669660812464,5
2500,10000,subset_accuracy_drop,selector_score_desc,6770,0.0755080223083496,0.03302414048407378,5
2500,10000,subset_accuracy_drop,selector_score_desc,6780,0.07582887411117553,0.03282002320967285,5
2500,10000,subset_accuracy_drop,selector_score_desc,6790,0.07593584060668945,0.03241365776550353,5
2500,10000,subset_accuracy_drop,selector_score_desc,6800,0.07625669240951538,0.032249149263858634,5
2500,10000,subset_accuracy_drop,selector_score_desc,6810,0.07636364698410034,0.032778601673788293,5
2500,10000,subset_accuracy_drop,selector_score_desc,6820,0.0755080223083496,0.03286138215552166,5
2500,10000,subset_accuracy_drop,selector_score_desc,6830,0.07540106773376465,0.03290181285417306,5
2500,10000,subset_accuracy_drop,selector_score_desc,6840,0.0758288860321045,0.033065246717962196,5
2500,10000,subset_accuracy_drop,selector_score_desc,6850,0.07561497688293457,0.03234873962341988,5
2500,10000,subset_accuracy_drop,selector_score_desc,6860,0.07614973783493043,0.03270043997549743,5
2500,10000,subset_accuracy_drop,selector_score_desc,6870,0.07572193145751953,0.03225134896457811,5
2500,10000,subset_accuracy_drop,selector_score_desc,6880,0.0755079984664917,0.032175457548255154,5
2500,10000,subset_accuracy_drop,selector_score_desc,6890,0.07604278326034546,0.03225311995237456,5
2500,10000,subset_accuracy_drop,selector_score_desc,6900,0.0758288860321045,0.032730585808048475,5
2500,10000,subset_accuracy_drop,selector_score_desc,6910,0.0758288860321045,0.03304578985308448,5
2500,10000,subset_accuracy_drop,selector_score_desc,6920,0.07679145336151123,0.032647922989672555,5
2500,10000,subset_accuracy_drop,selector_score_desc,6930,0.07679142951965331,0.03247667802660761,5
2500,10000,subset_accuracy_drop,selector_score_desc,6940,0.07700535058975219,0.03204764498691618,5
2500,10000,subset_accuracy_drop,selector_score_desc,6950,0.07700536251068116,0.031835031080365714,5
2500,10000,subset_accuracy_drop,selector_score_desc,6960,0.07625668048858643,0.031735162918778294,5
2500,10000,subset_accuracy_drop,selector_score_desc,6970,0.07657754421234131,0.031440477364783836,5
2500,10000,subset_accuracy_drop,selector_score_desc,6980,0.07668448686599731,0.030975904795133694,5
2500,10000,subset_accuracy_drop,selector_score_desc,6990,0.07614973783493043,0.03170135879921863,5
2500,10000,subset_accuracy_drop,selector_score_desc,7000,0.07593581676483155,0.03236287975669524,5
2500,10000,subset_accuracy_drop,selector_score_desc,7010,0.07593581676483155,0.03225666716984661,5
2500,10000,subset_accuracy_drop,selector_score_desc,7020,0.07593581676483155,0.032455525669824355,5
2500,10000,subset_accuracy_drop,selector_score_desc,7030,0.07593581676483155,0.032585247419054504,5
2500,10000,subset_accuracy_drop,selector_score_desc,7040,0.07572193145751953,0.0332274495098203,5
2500,10000,subset_accuracy_drop,selector_score_desc,7050,0.07561497688293457,0.03356781789475004,5
2500,10000,subset_accuracy_drop,selector_score_desc,7060,0.07614972591400146,0.03306569887927554,5
2500,10000,subset_accuracy_drop,selector_score_desc,7070,0.07625668048858643,0.032467859482322635,5
2500,10000,subset_accuracy_drop,selector_score_desc,7080,0.07679144144058228,0.03197529661210406,5
2500,10000,subset_accuracy_drop,selector_score_desc,7090,0.07679144144058228,0.031861061799098526,5
2500,10000,subset_accuracy_drop,selector_score_desc,7100,0.07679145336151123,0.03144321967540245,5
2500,10000,subset_accuracy_drop,selector_score_desc,7110,0.07700536251068116,0.03128228274297709,5
2500,10000,subset_accuracy_drop,selector_score_desc,7120,0.07689839601516724,0.031472287832829814,5
2500,10000,subset_accuracy_drop,selector_score_desc,7130,0.07711229324340821,0.031474560561953004,5
2500,10000,subset_accuracy_drop,selector_score_desc,7140,0.07764705419540405,0.03154037689186064,5
2500,10000,subset_accuracy_drop,selector_score_desc,7150,0.07775402069091797,0.03191711138592597,5
2500,10000,subset_accuracy_drop,selector_score_desc,7160,0.07828878164291382,0.032674182327487394,5
2500,10000,subset_accuracy_drop,selector_score_desc,7170,0.0780748724937439,0.03263565039098315,5
2500,10000,subset_accuracy_drop,selector_score_desc,7180,0.07796791791915894,0.032328387788306,5
2500,10000,subset_accuracy_drop,selector_score_desc,7190,0.07807486057281494,0.031796848395545856,5
2500,10000,subset_accuracy_drop,selector_score_desc,7200,0.07754011154174804,0.030745189838556352,5
2500,10000,subset_accuracy_drop,selector_score_desc,7210,0.07754011154174804,0.03056327348443486,5
2500,10000,subset_accuracy_drop,selector_score_desc,7220,0.07796791791915894,0.031026181051508967,5
2500,10000,subset_accuracy_drop,selector_score_desc,7230,0.07721924781799316,0.03134984734288111,5
2500,10000,subset_accuracy_drop,selector_score_desc,7240,0.07700535058975219,0.031530403446856856,5
2500,10000,subset_accuracy_drop,selector_score_desc,7250,0.07689839601516724,0.030977743555061516,5
2500,10000,subset_accuracy_drop,selector_score_desc,7260,0.07743315696716309,0.03037885978104566,5
2500,10000,subset_accuracy_drop,selector_score_desc,7270,0.07764705419540405,0.03068558288107986,5
2500,10000,subset_accuracy_drop,selector_score_desc,7280,0.07743314504623414,0.030855206545745847,5
2500,10000,subset_accuracy_drop,selector_score_desc,7290,0.07721923589706421,0.03206461209320601,5
2500,10000,subset_accuracy_drop,selector_score_desc,7300,0.07743314504623414,0.03189874139228591,5
2500,10000,subset_accuracy_drop,selector_score_desc,7310,0.0781818151473999,0.031745970883720866,5
2500,10000,subset_accuracy_drop,selector_score_desc,7320,0.07807486057281494,0.03154399445801028,5
2500,10000,subset_accuracy_drop,selector_score_desc,7330,0.07743316888809204,0.03148139735629009,5
2500,10000,subset_accuracy_drop,selector_score_desc,7340,0.07775402069091797,0.031604241506750085,5
2500,10000,subset_accuracy_drop,selector_score_desc,7350,0.07721924781799316,0.03133845182886705,5
2500,10000,subset_accuracy_drop,selector_score_desc,7360,0.07732620239257812,0.03167429114817211,5
2500,10000,subset_accuracy_drop,selector_score_desc,7370,0.07754011154174804,0.03209223148443873,5
2500,10000,subset_accuracy_drop,selector_score_desc,7380,0.07828878164291382,0.03216256251177112,5
2500,10000,subset_accuracy_drop,selector_score_desc,7390,0.07882353067398071,0.03266105790817117,5
2500,10000,subset_accuracy_drop,selector_score_desc,7400,0.07839572429656982,0.032031162725321874,5
2500,10000,subset_accuracy_drop,selector_score_desc,7410,0.07839572429656982,0.031317915562199816,5
2500,10000,subset_accuracy_drop,selector_score_desc,7420,0.07882354259490967,0.03117605039537341,5
2500,10000,subset_accuracy_drop,selector_score_desc,7430,0.0787165880203247,0.03116182900160758,5
2500,10000,subset_accuracy_drop,selector_score_desc,7440,0.07818182706832885,0.030785615735619692,5
2500,10000,subset_accuracy_drop,selector_score_desc,7450,0.07850267887115478,0.02996417287563704,5
2500,10000,subset_accuracy_drop,selector_score_desc,7460,0.07828876972198487,0.030097965934863555,5
2500,10000,subset_accuracy_drop,selector_score_desc,7470,0.07796791791915894,0.02927874112633968,5
2500,10000,subset_accuracy_drop,selector_score_desc,7480,0.07796791791915894,0.029678908225077277,5
2500,10000,subset_accuracy_drop,selector_score_desc,7490,0.07764706611633301,0.02940300891978399,5
2500,10000,subset_accuracy_drop,selector_score_desc,7500,0.07754011154174804,0.0290596196222148,5
2500,10000,subset_accuracy_drop,selector_score_desc,7510,0.07764705419540405,0.029410313891261586,5
2500,10000,subset_accuracy_drop,selector_score_desc,7520,0.07721924781799316,0.030009943848034286,5
2500,10000,subset_accuracy_drop,selector_score_desc,7530,0.07636363506317138,0.03066926757525275,5
2500,10000,subset_accuracy_drop,selector_score_desc,7540,0.07657754421234131,0.030319963294126867,5
2500,10000,subset_accuracy_drop,selector_score_desc,7550,0.07614972591400146,0.02972510612207656,5
2500,10000,subset_accuracy_drop,selector_score_desc,7560,0.07614972591400146,0.02979238774618718,5
2500,10000,subset_accuracy_drop,selector_score_desc,7570,0.07614973783493043,0.030081337062136233,5
2500,10000,subset_accuracy_drop,selector_score_desc,7580,0.0758288860321045,0.03062496565424639,5
2500,10000,subset_accuracy_drop,selector_score_desc,7590,0.07561497688293457,0.03016678009148854,5
2500,10000,subset_accuracy_drop,selector_score_desc,7600,0.07550801038742065,0.02968853721438009,5
2500,10000,subset_accuracy_drop,selector_score_desc,7610,0.07508021593093872,0.028749473561178792,5
2500,10000,subset_accuracy_drop,selector_score_desc,7620,0.0755080223083496,0.028015976848633273,5
2500,10000,subset_accuracy_drop,selector_score_desc,7630,0.0759358286857605,0.027794616862419658,5
2500,10000,subset_accuracy_drop,selector_score_desc,7640,0.07582887411117553,0.02699714328794262,5
2500,10000,subset_accuracy_drop,selector_score_desc,7650,0.0759358286857605,0.027088616176874854,5
2500,10000,subset_accuracy_drop,selector_score_desc,7660,0.07625668048858643,0.02670747711664981,5
2500,10000,subset_accuracy_drop,selector_score_desc,7670,0.07561497688293457,0.027599986160219584,5
2500,10000,subset_accuracy_drop,selector_score_desc,7680,0.07593581676483155,0.026905888318090546,5
2500,10000,subset_accuracy_drop,selector_score_desc,7690,0.0755080223083496,0.027490491718738966,5
2500,10000,subset_accuracy_drop,selector_score_desc,7700,0.0755080223083496,0.026672102215436384,5
2500,10000,subset_accuracy_drop,selector_score_desc,7710,0.0758288860321045,0.026824453715473744,5
2500,10000,subset_accuracy_drop,selector_score_desc,7720,0.07636363506317138,0.02751125544374342,5
2500,10000,subset_accuracy_drop,selector_score_desc,7730,0.07657754421234131,0.02808224287580426,5
2500,10000,subset_accuracy_drop,selector_score_desc,7740,0.07604278326034546,0.027821355472225445,5
2500,10000,subset_accuracy_drop,selector_score_desc,7750,0.07647057771682739,0.027228124385944692,5
2500,10000,subset_accuracy_drop,selector_score_desc,7760,0.07657753229141236,0.027044777594112144,5
2500,10000,subset_accuracy_drop,selector_score_desc,7770,0.07636364698410034,0.02718714482310184,5
2500,10000,subset_accuracy_drop,selector_score_desc,7780,0.0759358286857605,0.027411286260310284,5
2500,10000,subset_accuracy_drop,selector_score_desc,7790,0.07550803422927857,0.027313069669310245,5
2500,10000,subset_accuracy_drop,selector_score_desc,7800,0.07561496496200562,0.026373439141995813,5
2500,10000,subset_accuracy_drop,selector_score_desc,7810,0.07636363506317138,0.026618455368144885,5
2500,10000,subset_accuracy_drop,selector_score_desc,7820,0.07636363506317138,0.026669437859503303,5
2500,10000,subset_accuracy_drop,selector_score_desc,7830,0.07657754421234131,0.026277848604294232,5
2500,10000,subset_accuracy_drop,selector_score_desc,7840,0.07679144144058228,0.026395131666579807,5
2500,10000,subset_accuracy_drop,selector_score_desc,7850,0.07743315696716309,0.026375604985774247,5
2500,10000,subset_accuracy_drop,selector_score_desc,7860,0.07775400876998902,0.026128328016888785,5
2500,10000,subset_accuracy_drop,selector_score_desc,7870,0.07786096334457397,0.026327316876080472,5
2500,10000,subset_accuracy_drop,selector_score_desc,7880,0.07764705419540405,0.02665332588553331,5
2500,10000,subset_accuracy_drop,selector_score_desc,7890,0.07796790599822997,0.026475710214003793,5
2500,10000,subset_accuracy_drop,selector_score_desc,7900,0.07807486057281494,0.026956330149194557,5
2500,10000,subset_accuracy_drop,selector_score_desc,7910,0.0782887578010559,0.02760000198180857,5
2500,10000,subset_accuracy_drop,selector_score_desc,7920,0.07786096334457397,0.027739541617161634,5
2500,10000,subset_accuracy_drop,selector_score_desc,7930,0.0781818151473999,0.028601886663229197,5
2500,10000,subset_accuracy_drop,selector_score_desc,7940,0.07850266695022583,0.028368480804853654,5
2500,10000,subset_accuracy_drop,selector_score_desc,7950,0.0780748724937439,0.029392306216228813,5
2500,10000,subset_accuracy_drop,selector_score_desc,7960,0.07807486057281494,0.02944820958348094,5
2500,10000,subset_accuracy_drop,selector_score_desc,7970,0.07839572429656982,0.029722717638264857,5
2500,10000,subset_accuracy_drop,selector_score_desc,7980,0.0786096215248108,0.030448416095765776,5
2500,10000,subset_accuracy_drop,selector_score_desc,7990,0.07839571237564087,0.030809282153630217,5
2500,10000,subset_accuracy_drop,selector_score_desc,8000,0.07882351875305176,0.031340742450374486,5
2500,10000,subset_accuracy_drop,selector_score_desc,8010,0.0779679298400879,0.031067633954876977,5
2500,10000,subset_accuracy_drop,selector_score_desc,8020,0.07796791791915894,0.030993918897494956,5
2500,10000,subset_accuracy_drop,selector_score_desc,8030,0.07796791791915894,0.031127420069453394,5
2500,10000,subset_accuracy_drop,selector_score_desc,8040,0.07807486057281494,0.030091789351007196,5
2500,10000,subset_accuracy_drop,selector_score_desc,8050,0.07764705419540405,0.02997371341463789,5
2500,10000,subset_accuracy_drop,selector_score_desc,8060,0.07711230516433716,0.029647576621288887,5
2500,10000,subset_accuracy_drop,selector_score_desc,8070,0.07807486057281494,0.028968462114487226,5
2500,10000,subset_accuracy_drop,selector_score_desc,8080,0.0780748724937439,0.02826394767527419,5
2500,10000,subset_accuracy_drop,selector_score_desc,8090,0.07786096334457397,0.028303380543285347,5
2500,10000,subset_accuracy_drop,selector_score_desc,8100,0.07743315696716309,0.028112772311426136,5
2500,10000,subset_accuracy_drop,selector_score_desc,8110,0.07700535058975219,0.028523281741105615,5
2500,10000,subset_accuracy_drop,selector_score_desc,8120,0.07689839601516724,0.02863435463196084,5
2500,10000,subset_accuracy_drop,selector_score_desc,8130,0.07700535058975219,0.028430390310077068,5
2500,10000,subset_accuracy_drop,selector_score_desc,8140,0.07689839601516724,0.02918337665793016,5
2500,10000,subset_accuracy_drop,selector_score_desc,8150,0.07732621431350709,0.028831421348353474,5
2500,10000,subset_accuracy_drop,selector_score_desc,8160,0.07668448686599731,0.02869222176389721,5
2500,10000,subset_accuracy_drop,selector_score_desc,8170,0.07689839601516724,0.028224465192141772,5
2500,10000,subset_accuracy_drop,selector_score_desc,8180,0.07679144144058228,0.02957804949876055,5
2500,10000,subset_accuracy_drop,selector_score_desc,8190,0.07604278326034546,0.028741525809347215,5
2500,10000,subset_accuracy_drop,selector_score_desc,8200,0.07614972591400146,0.02809293330518363,5
2500,10000,subset_accuracy_drop,selector_score_desc,8210,0.0758288860321045,0.02820419070651457,5
2500,10000,subset_accuracy_drop,selector_score_desc,8220,0.0759358286857605,0.028129561221534722,5
2500,10000,subset_accuracy_drop,selector_score_desc,8230,0.07572193145751953,0.028308434708357668,5
2500,10000,subset_accuracy_drop,selector_score_desc,8240,0.07529411315917969,0.028297825241236384,5
2500,10000,subset_accuracy_drop,selector_score_desc,8250,0.07529411315917969,0.028148368811576018,5
2500,10000,subset_accuracy_drop,selector_score_desc,8260,0.07465240955352784,0.027649199437611197,5
2500,10000,subset_accuracy_drop,selector_score_desc,8270,0.07475935220718384,0.028196582984444853,5
2500,10000,subset_accuracy_drop,selector_score_desc,8280,0.07465239763259887,0.028110751083047454,5
2500,10000,subset_accuracy_drop,selector_score_desc,8290,0.07475935220718384,0.028596893279228815,5
2500,10000,subset_accuracy_drop,selector_score_desc,8300,0.07443850040435791,0.027326156083893532,5
2500,10000,subset_accuracy_drop,selector_score_desc,8310,0.07465240955352784,0.027749835405170935,5
2500,10000,subset_accuracy_drop,selector_score_desc,8320,0.07411764860153199,0.0278141576502117,5
2500,10000,subset_accuracy_drop,selector_score_desc,8330,0.07401069402694702,0.027292652110498562,5
2500,10000,subset_accuracy_drop,selector_score_desc,8340,0.07411763668060303,0.0274154701306769,5
2500,10000,subset_accuracy_drop,selector_score_desc,8350,0.07411764860153199,0.028087860902440295,5
2500,10000,subset_accuracy_drop,selector_score_desc,8360,0.07347594499588013,0.027511808038685696,5
2500,10000,subset_accuracy_drop,selector_score_desc,8370,0.0737967848777771,0.027917824925286504,5
2500,10000,subset_accuracy_drop,selector_score_desc,8380,0.07358287572860718,0.028064943307167186,5
2500,10000,subset_accuracy_drop,selector_score_desc,8390,0.07347593307495118,0.028090392367464665,5
2500,10000,subset_accuracy_drop,selector_score_desc,8400,0.07347593307495118,0.028567373962101496,5
2500,10000,subset_accuracy_drop,selector_score_desc,8410,0.07304812669754028,0.029149522207263294,5
2500,10000,subset_accuracy_drop,selector_score_desc,8420,0.07326202392578125,0.02955481662982126,5
2500,10000,subset_accuracy_drop,selector_score_desc,8430,0.07336897850036621,0.028536824936987545,5
2500,10000,subset_accuracy_drop,selector_score_desc,8440,0.07411763668060303,0.029210790704492874,5
2500,10000,subset_accuracy_drop,selector_score_desc,8450,0.07368984222412109,0.029847052297238847,5
2500,10000,subset_accuracy_drop,selector_score_desc,8460,0.07347594499588013,0.029398633717592472,5
2500,10000,subset_accuracy_drop,selector_score_desc,8470,0.07347593307495118,0.030055174131389365,5
2500,10000,subset_accuracy_drop,selector_score_desc,8480,0.07347593307495118,0.029408356697407753,5
2500,10000,subset_accuracy_drop,selector_score_desc,8490,0.07411763668060303,0.029031567882502076,5
2500,10000,subset_accuracy_drop,selector_score_desc,8500,0.07347594499588013,0.029183839214171756,5
2500,10000,subset_accuracy_drop,selector_score_desc,8510,0.07336899042129516,0.0290187624629701,5
2500,10000,subset_accuracy_drop,selector_score_desc,8520,0.07336897850036621,0.028969444695077513,5
2500,10000,subset_accuracy_drop,selector_score_desc,8530,0.07358287572860718,0.028719614964444466,5
2500,10000,subset_accuracy_drop,selector_score_desc,8540,0.07358287572860718,0.028547337207288727,5
2500,10000,subset_accuracy_drop,selector_score_desc,8550,0.07379679679870606,0.029253342604264782,5
2500,10000,subset_accuracy_drop,selector_score_desc,8560,0.07368984222412109,0.02882595122364436,5
2500,10000,subset_accuracy_drop,selector_score_desc,8570,0.07379679679870606,0.029745310955472292,5
2500,10000,subset_accuracy_drop,selector_score_desc,8580,0.07401069402694702,0.02929631034249148,5
2500,10000,subset_accuracy_drop,selector_score_desc,8590,0.07465239763259887,0.029245043337492886,5
2500,10000,subset_accuracy_drop,selector_score_desc,8600,0.07465242147445679,0.029227910887886913,5
2500,10000,subset_accuracy_drop,selector_score_desc,8610,0.07443850040435791,0.029451599865994885,5
2500,10000,subset_accuracy_drop,selector_score_desc,8620,0.07368985414505005,0.02896946114407844,5
2500,10000,subset_accuracy_drop,selector_score_desc,8630,0.07336899042129516,0.028664302097114756,5
2500,10000,subset_accuracy_drop,selector_score_desc,8640,0.0737967848777771,0.028538334489907252,5
2500,10000,subset_accuracy_drop,selector_score_desc,8650,0.07347593307495118,0.028227490073864662,5
2500,10000,subset_accuracy_drop,selector_score_desc,8660,0.0732620358467102,0.02836745482366171,5
2500,10000,subset_accuracy_drop,selector_score_desc,8670,0.07326202392578125,0.028610880133884766,5
2500,10000,subset_accuracy_drop,selector_score_desc,8680,0.07358288764953613,0.028692234928025535,5
2500,10000,subset_accuracy_drop,selector_score_desc,8690,0.07368985414505005,0.028646837409432722,5
2500,10000,subset_accuracy_drop,selector_score_desc,8700,0.0737967848777771,0.027997101668340504,5
2500,10000,subset_accuracy_drop,selector_score_desc,8710,0.07336897850036621,0.027906049085774466,5
2500,10000,subset_accuracy_drop,selector_score_desc,8720,0.07304813861846923,0.027021492951794762,5
2500,10000,subset_accuracy_drop,selector_score_desc,8730,0.07368983030319214,0.026725671252370846,5
2500,10000,subset_accuracy_drop,selector_score_desc,8740,0.0737967848777771,0.026641557397507013,5
2500,10000,subset_accuracy_drop,selector_score_desc,8750,0.07411764860153199,0.026707473237926237,5
2500,10000,subset_accuracy_drop,selector_score_desc,8760,0.07433155775070191,0.02704900566425467,5
2500,10000,subset_accuracy_drop,selector_score_desc,8770,0.07454544305801392,0.02648167418055409,5
2500,10000,subset_accuracy_drop,selector_score_desc,8780,0.07454545497894287,0.0274259098428771,5
2500,10000,subset_accuracy_drop,selector_score_desc,8790,0.07465242147445679,0.027886046265506694,5
2500,10000,subset_accuracy_drop,selector_score_desc,8800,0.07401069402694702,0.0274128752348559,5
2500,10000,subset_accuracy_drop,selector_score_desc,8810,0.07422460317611694,0.027555424905206665,5
2500,10000,subset_accuracy_drop,selector_score_desc,8820,0.07443851232528687,0.027129218145392854,5
2500,10000,subset_accuracy_drop,selector_score_desc,8830,0.07529412508010865,0.027108136634859118,5
2500,10000,subset_accuracy_drop,selector_score_desc,8840,0.07433155775070191,0.026719229334681863,5
2500,10000,subset_accuracy_drop,selector_score_desc,8850,0.07379679679870606,0.02582396447849816,5
2500,10000,subset_accuracy_drop,selector_score_desc,8860,0.07390376329421997,0.0260730226280601,5
2500,10000,subset_accuracy_drop,selector_score_desc,8870,0.07390375137329101,0.026318640896342012,5
2500,10000,subset_accuracy_drop,selector_score_desc,8880,0.07379679679870606,0.0257213025745646,5
2500,10000,subset_accuracy_drop,selector_score_desc,8890,0.07443851232528687,0.02660771208467394,5
2500,10000,subset_accuracy_drop,selector_score_desc,8900,0.07422460317611694,0.026731026705315866,5
2500,10000,subset_accuracy_drop,selector_score_desc,8910,0.07433154582977294,0.027254372623011593,5
2500,10000,subset_accuracy_drop,selector_score_desc,8920,0.07486631870269775,0.02724912558318794,5
2500,10000,subset_accuracy_drop,selector_score_desc,8930,0.07475935220718384,0.02696799885984023,5
2500,10000,subset_accuracy_drop,selector_score_desc,8940,0.07465240955352784,0.02696587775911371,5
2500,10000,subset_accuracy_drop,selector_score_desc,8950,0.07433155775070191,0.02746082065124964,5
2500,10000,subset_accuracy_drop,selector_score_desc,8960,0.07401069402694702,0.026495176171050055,5
2500,10000,subset_accuracy_drop,selector_score_desc,8970,0.07422460317611694,0.026596962184705218,5
2500,10000,subset_accuracy_drop,selector_score_desc,8980,0.07475936412811279,0.026381043948308987,5
2500,10000,subset_accuracy_drop,selector_score_desc,8990,0.07411763668060303,0.026172085269060744,5
2500,10000,subset_accuracy_drop,selector_score_desc,9000,0.07443848848342896,0.025702963169267158,5
2500,10000,subset_accuracy_drop,selector_score_desc,9010,0.07433155775070191,0.025216054695447937,5
2500,10000,subset_accuracy_drop,selector_score_desc,9020,0.07368983030319214,0.02529077757755469,5
2500,10000,subset_accuracy_drop,selector_score_desc,9030,0.07368984222412109,0.025228514623870463,5
2500,10000,subset_accuracy_drop,selector_score_desc,9040,0.07411764860153199,0.02518655083438499,5
2500,10000,subset_accuracy_drop,selector_score_desc,9050,0.07336899042129516,0.024512756822317534,5
2500,10000,subset_accuracy_drop,selector_score_desc,9060,0.0737967848777771,0.024212273303935897,5
2500,10000,subset_accuracy_drop,selector_score_desc,9070,0.07379677295684814,0.024215228947730483,5
2500,10000,subset_accuracy_drop,selector_score_desc,9080,0.07347594499588013,0.023907988180575282,5
2500,10000,subset_accuracy_drop,selector_score_desc,9090,0.07433154582977294,0.02398977645746643,5
2500,10000,subset_accuracy_drop,selector_score_desc,9100,0.07390372753143311,0.023227884755033484,5
2500,10000,subset_accuracy_drop,selector_score_desc,9110,0.07390373945236206,0.02332619367952526,5
2500,10000,subset_accuracy_drop,selector_score_desc,9120,0.07401068210601806,0.023616152318604627,5
2500,10000,subset_accuracy_drop,selector_score_desc,9130,0.07368981838226318,0.02346064093416864,5
2500,10000,subset_accuracy_drop,selector_score_desc,9140,0.07390373945236206,0.02429303466137687,5
2500,10000,subset_accuracy_drop,selector_score_desc,9150,0.07347593307495118,0.02426418158525398,5
2500,10000,subset_accuracy_drop,selector_score_desc,9160,0.07336897850036621,0.023679028049110595,5
2500,10000,subset_accuracy_drop,selector_score_desc,9170,0.07294117212295533,0.02397665645273299,5
2500,10000,subset_accuracy_drop,selector_score_desc,9180,0.07294117212295533,0.024791743628720563,5
2500,10000,subset_accuracy_drop,selector_score_desc,9190,0.0725133776664734,0.02517518979595752,5
2500,10000,subset_accuracy_drop,selector_score_desc,9200,0.0727272629737854,0.02504536428926446,5
2500,10000,subset_accuracy_drop,selector_score_desc,9210,0.07208555936813354,0.025069324934036297,5
2500,10000,subset_accuracy_drop,selector_score_desc,9220,0.07240643501281738,0.024860856578885423,5
2500,10000,subset_accuracy_drop,selector_score_desc,9230,0.0725133776664734,0.02473111192542685,5
2500,10000,subset_accuracy_drop,selector_score_desc,9240,0.07283422946929932,0.024730523102891627,5
2500,10000,subset_accuracy_drop,selector_score_desc,9250,0.0726203203201294,0.024724740268697587,5
2500,10000,subset_accuracy_drop,selector_score_desc,9260,0.07294118404388428,0.025155307194342728,5
2500,10000,subset_accuracy_drop,selector_score_desc,9270,0.0732620358467102,0.024919447087177016,5
2500,10000,subset_accuracy_drop,selector_score_desc,9280,0.07262033224105835,0.02405347864162984,5
2500,10000,subset_accuracy_drop,selector_score_desc,9290,0.07272727489471435,0.024578572099162737,5
2500,10000,subset_accuracy_drop,selector_score_desc,9300,0.07304812669754028,0.024246486206775008,5
2500,10000,subset_accuracy_drop,selector_score_desc,9310,0.07315506935119628,0.02382350531854246,5
2500,10000,subset_accuracy_drop,selector_score_desc,9320,0.07251336574554443,0.02339717901588126,5
2500,10000,subset_accuracy_drop,selector_score_desc,9330,0.07294117212295533,0.023833107141702375,5
2500,10000,subset_accuracy_drop,selector_score_desc,9340,0.07294118404388428,0.0246819138511846,5
2500,10000,subset_accuracy_drop,selector_score_desc,9350,0.07315508127212525,0.024375284493206754,5
2500,10000,subset_accuracy_drop,selector_score_desc,9360,0.07315508127212525,0.024056443394366,5
2500,10000,subset_accuracy_drop,selector_score_desc,9370,0.07304813861846923,0.02360404880041917,5
2500,10000,subset_accuracy_drop,selector_score_desc,9380,0.07283422946929932,0.023200176559210323,5
2500,10000,subset_accuracy_drop,selector_score_desc,9390,0.07294118404388428,0.02366756967966224,5
2500,10000,subset_accuracy_drop,selector_score_desc,9400,0.07326202392578125,0.023891232821639886,5
2500,10000,subset_accuracy_drop,selector_score_desc,9410,0.0732620358467102,0.023962930559532854,5
2500,10000,subset_accuracy_drop,selector_score_desc,9420,0.0732620358467102,0.023644586943683866,5
2500,10000,subset_accuracy_drop,selector_score_desc,9430,0.07304811477661133,0.02400050680703074,5
2500,10000,subset_accuracy_drop,selector_score_desc,9440,0.0726203203201294,0.023570087559682283,5
2500,10000,subset_accuracy_drop,selector_score_desc,9450,0.07347593307495118,0.023476491913121046,5
2500,10000,subset_accuracy_drop,selector_score_desc,9460,0.07294117212295533,0.023169942731017218,5
2500,10000,subset_accuracy_drop,selector_score_desc,9470,0.07315508127212525,0.02316625404119428,5
2500,10000,subset_accuracy_drop,selector_score_desc,9480,0.07294117212295533,0.02269609709716158,5
2500,10000,subset_accuracy_drop,selector_score_desc,9490,0.0732620358467102,0.022478975891686542,5
2500,10000,subset_accuracy_drop,selector_score_desc,9500,0.07347593307495118,0.02222501606926672,5
2500,10000,subset_accuracy_drop,selector_score_desc,9510,0.07390375137329101,0.023218659067502083,5
2500,10000,subset_accuracy_drop,selector_score_desc,9520,0.07358288764953613,0.023163795482694424,5
2500,10000,subset_accuracy_drop,selector_score_desc,9530,0.07336897850036621,0.02338128442412958,5
2500,10000,subset_accuracy_drop,selector_score_desc,9540,0.0732620358467102,0.023134135724193792,5
